"provider","name","station_id","latitude","longitude","docks","duration_minutes","start_station_count","year","end_count"
"capitalbikeshare","Fenton St & New York Ave",32001,"38.985404","-77.023082","8","13.69","1646",2019,"1212"
"capitalbikeshare","Fessenden St & Wisconsin Ave NW",31309,"38.954812","-77.082426","8","19.64","1126",2019,"1026"
"capitalbikeshare","Fishers Ln & Rock Creek Mill Rd",32080,"39.0629","-77.113454","1","18.25","382",2019,"422"
"capitalbikeshare","Fleet St & Ritchie Pkwy",32032,"39.076331","-77.141378","8","35.87","362",2019,"529"
"capitalbikeshare","Fleet St & Waterfront St",32406,"38.782633","-77.016059","6","48.40","1448",2019,"1496"
"capitalbikeshare","Florida Ave & R St NW",31503,"38.9126","-77.0135","1","13.45","12032",2019,"11542"
"capitalbikeshare","Fort Stanton Rec Center",31825,"38.857369","-76.977688","18","68.86","2",2019,"3"
"capitalbikeshare","Fort Totten Metro",31515,"38.952369","-77.002721","15","18.65","3901",2019,"3452"
"capitalbikeshare","Four Mile Run Dr & S Shirlington Rd",31057,"38.8444","-77.085931","3","30.25","1024",2019,"1176"
"capitalbikeshare","Four Mile Run Dr & S Walter Reed Dr",31059,"38.84736","-77.095431","0","23.79","1257",2019,"1481"
"capitalbikeshare","Franklin St & S Washington St",31907,"38.798133","-77.0487","5","29.48","2101",2019,"2611"
"capitalbikeshare","Frederick Ave & Horners Ln",32009,"39.094772","-77.145213","5","14.33","99",2019,"113"
"capitalbikeshare","Friendship Blvd & Willard Ave",32040,"38.96115","-77.088659","15","27.90","1397",2019,"1441"
"capitalbikeshare","Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir",32014,"38.961763","-77.085998","12","19.50","2468",2019,"2019"
"capitalbikeshare","Gallaudet / 8th St & Florida Ave NE",31508,"38.90509","-76.9941","8","17.44","4953",2019,"4339"
"capitalbikeshare","Garland Ave & Walden Rd",32082,"39.00048","-77.00077","5","25.98","266",2019,"276"
"capitalbikeshare","George Mason Dr & Wilson Blvd",31036,"38.87887","-77.1207","14","14.33","1741",2019,"1736"
"capitalbikeshare","George Mason High School / Haycock Rd & Leesburg Pike",32600,"38.895172","-77.190275","6","33.74","375",2019,"377"
"capitalbikeshare","Georgetown Harbor / 30th St NW",31215,"38.902221","-77.059219","15","25.90","11799",2019,"20029"
"capitalbikeshare","Georgia Ave and Fairmont St NW",31207,"38.9249","-77.0222","7","16.63","4085",2019,"3340"
"capitalbikeshare","Georgia Ave & Emerson St NW",31405,"38.949662","-77.027333","7","19.84","2660",2019,"1851"
"capitalbikeshare","Georgia Ave & Kennedy St NW",31415,"38.95674","-77.02791","14","26.20","1266",2019,"900"
"capitalbikeshare","Georgia Ave & Morton St NW",31419,"38.932128","-77.0235","0","15.37","5041",2019,"3640"
"capitalbikeshare","Georgia Ave & Piney Branch Rd NW",31414,"38.967505","-77.027976","4","21.38","1157",2019,"1072"
"capitalbikeshare","Georgia Ave & Spring St",32035,"38.999388","-77.031555","9","17.87","528",2019,"414"
"capitalbikeshare","Georgia & Missouri Ave NW",31411,"38.961339","-77.027855","15","25.00","1772",2019,"1265"
"capitalbikeshare","Georgia & New Hampshire Ave NW",31400,"38.936684","-77.024181","11","15.51","10926",2019,"8794"
"capitalbikeshare","Glebe Rd & 11th St N",31038,"38.883921","-77.116817","7","15.17","1632",2019,"1336"
"capitalbikeshare","GMU / Fairfax Dr & Kenmore St",31040,"38.884616","-77.10108","3","11.66","2037",2019,"1796"
"capitalbikeshare","Good Hope & Naylor Rd SE",31700,"38.860227","-76.966572","9","30.78","439",2019,"179"
"capitalbikeshare","Good Hope Rd & 14th St SE",31803,"38.866611","-76.985238","8","22.74","702",2019,"825"
"capitalbikeshare","Good Hope Rd & MLK Ave SE",31802,"38.867373","-76.988039","5","22.56","1593",2019,"1636"
"capitalbikeshare","Grandview & Blueridge Ave",32065,"39.043272","-77.053085","12","16.31","417",2019,"402"
"capitalbikeshare","Gravelly Point",31064,"38.865029","-77.039511","9","28.15","11440",2019,"11473"
"capitalbikeshare","Greensboro & International Dr",32221,"38.923083","-77.227417","4","13.25","142",2019,"96"
"capitalbikeshare","Greensboro & Pinnacle Dr",32227,"38.92245","-77.23034","9","16.39","83",2019,"71"
"capitalbikeshare","Hains Point/Buckeye & Ohio Dr SW",31273,"38.878433","-77.03023","12","30.11","6142",2019,"6485"
"capitalbikeshare","Hamlin & 7th St NE",31514,"38.927497","-76.997194","8","15.63","3166",2019,"2621"
"capitalbikeshare","Harvard St & Adams Mill Rd NW",31112,"38.927872","-77.043358","5","26.45","3809",2019,"4219"
"capitalbikeshare","Henry Bacon Dr & Lincoln Memorial Circle NW",31289,"38.890544","-77.049379","17","35.57","34185",2019,"34712"
"capitalbikeshare","Henry St & Pendleton St",31046,"38.811456","-77.050276","7","14.31","1538",2019,"1431"
"capitalbikeshare","Hyattsville Library / Adelphi Rd & Toledo Rd",32417,"38.9698","-76.9493","5","25.33","191",2019,"239"
"capitalbikeshare","Independence Ave & L'Enfant Plaza SW/DOE",31633,"38.887312","-77.025762","5","25.87","8449",2019,"8385"
"capitalbikeshare","Iwo Jima Memorial / Meade & 14th St N",31077,"38.88992","-77.071301","8","25.69","7761",2019,"9292"
"capitalbikeshare","Jefferson Dr & 14th St SW",31247,"38.888553","-77.032429","14","35.15","32180",2019,"33636"
"capitalbikeshare","Jefferson Memorial",31249,"38.879819","-77.037413","12","26.99","25901",2019,"26897"
"capitalbikeshare","John McCormack Dr & Michigan Ave NE",31502,"38.9346","-76.9955","3","21.52","3086",2019,"2883"
"capitalbikeshare","John McCormack Rd NE",31528,"38.938889","-76.997226","15","23.92","371",2019,"333"
"capitalbikeshare","Joliet St & MLK Ave SW/Bald Eagle Rec Ctr",31819,"38.81909","-77.01033","13","44.24","60",2019,"45"
"capitalbikeshare","Jones Branch Drive & Scotts Crossing Rd",32233,"38.928502","-77.215624","5","15.26","115",2019,"164"
"capitalbikeshare","Jones Branch & Westbranch Dr",32206,"38.931911","-77.219261","11","14.87","141",2019,"265"
"capitalbikeshare","Joyce St & 16th St S",31091,"38.859254","-77.063275","10","13.75","2644",2019,"2583"
"capitalbikeshare","Kansas Ave & Sherman Cr NW",31417,"38.948057","-77.021467","16","18.26","4392",2019,"2663"
"capitalbikeshare","Kenilworth Terrace & Hayes St. NE",31717,"38.900468","-76.947287","7","33.29","21",2019,"18"
"capitalbikeshare","Kenmore St & 24th St S",31061,"38.848454","-77.084918","9","24.27","345",2019,"535"
"capitalbikeshare","Kennebec St & 11th St N",31905,"38.880992","-77.135271","9","19.96","1737",2019,"1754"
"capitalbikeshare","Kennedy Center",31211,"38.897293","-77.05557","11","21.25","7106",2019,"8953"
"capitalbikeshare","Key Blvd & N Quinn St",31027,"38.896355","-77.078408","4","19.54","1505",2019,"1378"
"capitalbikeshare","Key West Ave & Diamondback Dr",32072,"39.106152","-77.202354","3","31.39","160",2019,"117"
"capitalbikeshare","Key West Ave & Great Seneca Hwy",32070,"39.105642","-77.20386","7","39.11","64",2019,"40"
"capitalbikeshare","Key West Ave & Siesta Key Way",32052,"39.105295","-77.194774","9","19.43","197",2019,"217"
"capitalbikeshare","King Farm Blvd & Piccard Dr",32038,"39.110314","-77.182669","4","15.40","510",2019,"407"
"capitalbikeshare","King Farm Blvd & Pleasant Dr",32037,"39.114688","-77.171487","16","14.56","586",2019,"595"
"capitalbikeshare","King Greenleaf Rec Center",31654,"38.876211","-77.012443","8","17.05","3261",2019,"3585"
"capitalbikeshare","Kingman Island/The Fields at RFK",31716,"38.895955","-76.967845","3","21.84","95",2019,"110"
"capitalbikeshare","King St Metro North / Cameron St",31098,"38.80704","-77.059817","7","15.77","4188",2019,"4315"
"capitalbikeshare","King St Metro South",31048,"38.805763","-77.060627","18","15.15","2392",2019,"1776"
"capitalbikeshare","King St & Patrick St",31044,"38.805317","-77.049883","10","18.81","1845",2019,"2273"
"capitalbikeshare","Lamont & Mt Pleasant NW",31107,"38.9319","-77.0388","4","14.92","16084",2019,"11919"
"capitalbikeshare","Largo Rd & Campus Way / Prince Georges's Comm Col",32405,"38.88994","-76.825535","10","43.93","102",2019,"146"
"capitalbikeshare","Largo Town Center Metro",32401,"38.899811","-76.844604","15","44.90","238",2019,"216"
"capitalbikeshare","Lee Center",31914,"38.797557","-77.053766","0","11.70","1198",2019,"1236"
"capitalbikeshare","Lee Hwy & N Adams St",31030,"38.89593","-77.089006","15","9.56","3951",2019,"2524"
"capitalbikeshare","Lee Hwy & N Cleveland St",31079,"38.894941","-77.09169","13","10.88","2801",2019,"2222"
"capitalbikeshare","Lee Hwy & N Kirkwood Rd",31094,"38.895377","-77.09713","13","23.78","592",2019,"867"
"capitalbikeshare","Lee Hwy & N Monroe St",31092,"38.896456","-77.104562","10","21.22","1062",2019,"942"
"capitalbikeshare","Lee Hwy & N Scott St",31080,"38.897612","-77.080851","1","14.26","4434",2019,"3512"
"capitalbikeshare","Lee Hwy & N Woodstock St",31900,"38.898301","-77.118009","16","18.60","1042",2019,"776"
"capitalbikeshare","L'Enfant Plaza / 7th & C St SW",31218,"38.886266","-77.022241","9","22.12","14568",2019,"14848"
"capitalbikeshare","Library St & Freedom Dr",32216,"38.959633","-77.358741","11","29.52","313",2019,"257"
"capitalbikeshare","Lincoln Memorial",31258,"38.888251","-77.049426","21","36.20","35268",2019,"35026"
"capitalbikeshare","Lincoln Park / 13th & East Capitol St NE",31619,"38.890461","-76.988355","21","12.79","15134",2019,"12875"
"capitalbikeshare","Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center",31523,"38.915","-77.0078","14","14.65","6964",2019,"4587"
"capitalbikeshare","Livingston Rd & 3rd St SE",31818,"38.82373","-77.00223","5","53.71","137",2019,"152"
"capitalbikeshare","Long Bridge Park / Long Bridge Dr & 6th St S",31090,"38.865553","-77.05003","2","24.70","1266",2019,"1431"
"capitalbikeshare","Lynn St & 19th St North",31014,"38.897315","-77.070993","15","20.65","10456",2019,"15533"
"capitalbikeshare","Lyttonsville Rd & Lyttonsville Pl",32054,"38.999679","-77.051168","13","28.02","295",2019,"334"
"capitalbikeshare","Madison St & Fairfax St",31918,"38.812351","-77.040691","3","21.57","2910",2019,"3176"
"capitalbikeshare","Madison St & N Henry St",31099,"38.813485","-77.049468","9","12.80","1602",2019,"1439"
"capitalbikeshare","Maine Ave & 7th St SW",31609,"38.878694","-77.023054","9","22.43","13682",2019,"16121"
"capitalbikeshare","Maine Ave & 9th St SW",31646,"38.88044","-77.025236","3","22.80","15960",2019,"18223"
"capitalbikeshare","Maple & Ritchie Ave",32011,"38.983627","-77.006311","6","27.34","553",2019,"1266"
"capitalbikeshare","Market Square / King St & Royal St",31042,"38.804718","-77.043363","13","21.23","4866",2019,"5393"
"capitalbikeshare","Maryland Ave & 17th St NE",31656,"38.901935","-76.978627","10","20.38","2814",2019,"2421"
"capitalbikeshare","Maryland Ave & E St NE",31640,"38.896134","-76.9929","7","11.55","9786",2019,"8622"
"capitalbikeshare","Massachusetts Ave & 6th St NE",31657,"38.892934","-76.998273","13","12.34","7783",2019,"5586"
"capitalbikeshare","Massachusetts Ave & Dupont Circle NW",31200,"38.9101","-77.0444","15","16.35","29356",2019,"35811"
"capitalbikeshare","McLean Metro",32230,"38.924002","-77.208127","3","30.63","124",2019,"146"
"capitalbikeshare","Medical Center Dr & Key West Ave",32041,"39.103091","-77.196442","14","26.13","94",2019,"92"
"capitalbikeshare","Medical Center Metro",32053,"38.999378","-77.097882","15","16.96","1100",2019,"1017"
"capitalbikeshare","Merrifield Cinema & Merrifield Town Center",32235,"38.870093","-77.22997","7","20.62","417",2019,"557"
"capitalbikeshare","Merrilee Dr & Lauren Elizabeth Lane",32234,"38.879355","-77.230681","0","29.11","468",2019,"461"
"capitalbikeshare","Metro Center / 12th & G St NW",31230,"38.898364","-77.027869","8","17.73","19295",2019,"25190"
"capitalbikeshare","Minnesota Ave Metro/DOES",31703,"38.897063","-76.947446","9","74.90","544",2019,"566"
"capitalbikeshare","Mississippi Ave & 19th St SE / THEARC",31814,"38.84377","-76.97557","5","38.41","110",2019,"150"
"capitalbikeshare","Monroe Ave & Leslie Ave",31087,"38.820932","-77.053096","11","15.09","1272",2019,"1429"
"capitalbikeshare","Monroe St & Monroe Pl",32017,"39.083673","-77.149162","10","29.30","294",2019,"317"
"capitalbikeshare","Montello Ave & Holbrook Terr NE",31524,"38.907444","-76.986813","10","16.79","4586",2019,"3990"
"capitalbikeshare","Montgomery Ave & Waverly St",32003,"38.983838","-77.09221","3","37.39","682",2019,"481"
"capitalbikeshare","Montgomery College / W Campus Dr & Mannakee St",32023,"39.095661","-77.159048","18","23.88","144",2019,"220"
"capitalbikeshare","Montgomery & East Ln",32013,"38.983525","-77.095367","10","35.00","1510",2019,"1309"
"capitalbikeshare","Mount Vernon Ave & Bruce St",31912,"38.841291","-77.063093","2","23.39","834",2019,"937"
"capitalbikeshare","Mount Vernon Ave & E Nelson Ave",31085,"38.820064","-77.057619","1","14.36","1289",2019,"1349"
"capitalbikeshare","Mount Vernon Ave & Four Mile Run Park",31909,"38.843422","-77.064016","10","31.74","1219",2019,"1506"
"capitalbikeshare","Mount Vernon Ave & Kennedy St",31088,"38.833077","-77.059821","6","17.72","1672",2019,"2090"
"capitalbikeshare","M St & New Jersey Ave SE",31208,"38.8763","-77.0037","1","16.27","7417",2019,"9433"
"capitalbikeshare","M St & Pennsylvania Ave NW",31246,"38.905126","-77.056887","7","19.66","16406",2019,"20691"
"capitalbikeshare","Nannie Helen Burroughs Ave & 49th St NE",31710,"38.898536","-76.931862","5","25.76","323",2019,"413"
"capitalbikeshare","Nannie Helen Burroughs & Minnesota Ave NE",31704,"38.901385","-76.941877","2","73.94","202",2019,"232"
"capitalbikeshare","National Harbor Carousel",32423,"38.7859","-77.0167","9","54.68","51",2019,"60"
"capitalbikeshare","Neal St & Trinidad Ave NE",31512,"38.903732","-76.987211","9","14.62","4746",2019,"4330"
"capitalbikeshare","Needwood Rd & Eagles Head Ct",32018,"39.123513","-77.15741","1","17.88","354",2019,"372"
"capitalbikeshare","New Dominion Pkwy & Fountain Dr",32212,"38.960574","-77.356324","6","29.38","262",2019,"188"
"capitalbikeshare","New Hampshire Ave & 24th St NW",31275,"38.901755","-77.051084","8","15.55","15119",2019,"16329"
"capitalbikeshare","New Hampshire Ave & East-West Hwy",32412,"38.974205","-76.995227","1","23.75","122",2019,"224"
"capitalbikeshare","New Hampshire Ave & T St NW",31229,"38.91554","-77.03818","10","10.14","34667",2019,"30583"
"capitalbikeshare","New Hampshire Ave & Ward Pl NW",31212,"38.905711","-77.047318","3","14.77","17242",2019,"21188"
"capitalbikeshare","New Hampshire & Gallatin St NW",31418,"38.951596","-77.012808","5","15.49","2877",2019,"2289"
"capitalbikeshare","New Hampshire & Kirklynn Ave",32061,"38.988101","-76.988422","5","33.88","145",2019,"199"
"capitalbikeshare","New Jersey Ave & F St NW",31655,"38.897108","-77.011616","20","19.32","11896",2019,"14508"
"capitalbikeshare","New Jersey Ave & N St NW/Dunbar HS",31636,"38.907333","-77.01536","10","12.08","9725",2019,"8084"
"capitalbikeshare","New Jersey Ave & R St NW",31509,"38.912659","-77.017669","0","13.19","9986",2019,"9615"
"capitalbikeshare","New York Ave & 15th St NW",31222,"38.899032","-77.033354","5","23.79","13118",2019,"14429"
"capitalbikeshare","New York Ave & Hecht Ave NE",31518,"38.915604","-76.983683","11","16.12","5822",2019,"6321"
"capitalbikeshare","N Lynn St & Fairfax Dr",31917,"38.89386","-77.070862","4","20.05","4183",2019,"5111"
"capitalbikeshare","N Oak St & W Broad St",32602,"38.88837","-77.179832","12","31.66","322",2019,"398"
"capitalbikeshare","Norfolk Ave & Fairmont St",32000,"38.988562","-77.096539","6","24.79","1268",2019,"1239"
"capitalbikeshare","Norfolk & Rugby Ave",32028,"38.990639","-77.100239","6","26.22","589",2019,"522"
"capitalbikeshare","North Capitol & R St NE",31527,"38.912524","-77.008798","7","14.70","2606",2019,"2259"
"capitalbikeshare","North Capitol St & F St NW",31624,"38.897446","-77.009888","5","16.33","16173",2019,"17282"
"capitalbikeshare","North Capitol St & G Pl NE",31637,"38.899703","-77.008911","5","16.41","8044",2019,"8753"
"capitalbikeshare","North Shore & Cameron Crescent Dr/Crescent Apartments",32209,"38.970046","-77.338686","7","27.45","63",2019,"98"
"capitalbikeshare","North Shore Dr & Village Rd",32223,"38.970412","-77.340787","1","44.32","195",2019,"274"
"capitalbikeshare","Northwestern High School",32411,"38.975505","-76.952199","9","31.91","157",2019,"128"
"capitalbikeshare","N Quincy St & Glebe Rd",31035,"38.876393","-77.107735","9","15.17","2531",2019,"2081"
"capitalbikeshare","N Roosevelt St & Roosevelt Blvd",32606,"38.878085","-77.153953","0","20.92","662",2019,"621"
"capitalbikeshare","N Veitch St & 20th St N",31029,"38.896923","-77.086502","9","13.43","3452",2019,"2521"
"capitalbikeshare","N Veitch St & Key Blvd",31028,"38.893237","-77.086063","6","12.58","2016",2019,"1383"
"capitalbikeshare","Offutt Ln & Chevy Chase Dr",32029,"38.977093","-77.094589","8","18.96","1058",2019,"864"
"capitalbikeshare","Oglethorpe St & 42nd Ave",32408,"38.959361","-76.946361","5","43.44","176",2019,"183"
"capitalbikeshare","Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31240,"38.88412","-77.04657","24","36.08","12813",2019,"13398"
"capitalbikeshare","Oklahoma Ave & D St NE",31712,"38.894474","-76.974828","8","17.79","4147",2019,"4863"
"capitalbikeshare","Old Georgetown Rd & Southwick St",32039,"38.999634","-77.109647","18","17.98","1386",2019,"862"
"capitalbikeshare","Oxon Hill Park & Ride",32407,"38.798749","-77.00103","10","62.01","119",2019,"94"
"capitalbikeshare","Park Rd & Holmead Pl NW",31602,"38.9308","-77.0315","9","13.57","13438",2019,"10271"
"capitalbikeshare","Park Run & Onyx Dr",32229,"38.92755","-77.226644","7","8.38","1085",2019,"960"
"capitalbikeshare","Pennsylvania Ave & Park Ave",32603,"38.887403","-77.176992","3","25.47","375",2019,"377"
"capitalbikeshare","Pennsylvania & Minnesota Ave SE",31805,"38.873057","-76.971015","3","21.90","1162",2019,"1317"
"capitalbikeshare","Pentagon City Metro / 12th St & S Hayes St",31005,"38.862303","-77.059936","0","15.57","5806",2019,"5883"
"capitalbikeshare","Perry & 35th St",32404,"38.936213","-76.960054","1","44.43","298",2019,"439"
"capitalbikeshare","Pershing Dr & N George Mason Dr",31069,"38.871822","-77.107906","7","14.72","2170",2019,"1829"
"capitalbikeshare","Pershing Dr & Wayne St",31065,"38.880705","-77.08596","8","13.60","1903",2019,"1545"
"capitalbikeshare","Philadelphia & Maple Ave",32010,"38.98128","-77.011336","12","15.87","441",2019,"1042"
"capitalbikeshare","Piccard & W Gude Dr",32033,"39.102212","-77.177091","16","19.47","344",2019,"323"
"capitalbikeshare","Pleasant St & MLK Ave SE",31807,"38.863897","-76.990037","8","14.00","1221",2019,"1233"
"capitalbikeshare","Pooks Hill Rd & Linden Ave",32057,"39.014716","-77.107143","10","31.05","340",2019,"350"
"capitalbikeshare","Potomac Ave & 35th St S",31052,"38.844015","-77.050537","19","12.82","2441",2019,"2798"
"capitalbikeshare","Potomac Ave & 8th St SE",31635,"38.876737","-76.994468","12","12.34","4085",2019,"3965"
"capitalbikeshare","Potomac Ave & Half St SW",31648,"38.870201","-77.010837","15","18.23","3966",2019,"5011"
"capitalbikeshare","Potomac Ave & Main Line Blvd",31910,"38.822738","-77.049265","14","18.74","1540",2019,"1625"
"capitalbikeshare","Potomac Ave & Swann Ave",31916,"38.829545","-77.047844","15","20.66","3805",2019,"3874"
"capitalbikeshare","Potomac Greens Dr & Slaters Ln",31083,"38.82175","-77.047494","3","17.76","1799",2019,"1999"
"capitalbikeshare","Potomac & M St NW",31295,"38.905368","-77.065149","17","20.92","11157",2019,"14602"
"capitalbikeshare","Potomac & Pennsylvania Ave SE",31606,"38.8803","-76.9862","10","14.81","8254",2019,"8188"
"capitalbikeshare","Powhatan St & Bashford Ln",31915,"38.818748","-77.047783","5","14.96","1460",2019,"1523"
"capitalbikeshare","Prince George's Plaza Metro",32420,"38.965742","-76.954803","17","25.34","304",2019,"146"
"capitalbikeshare","Prince St & Union St",31041,"38.803124","-77.040363","14","38.95","3332",2019,"4826"
"capitalbikeshare","Queens Chapel & Hamilton St",32410,"38.9546","-76.9595","1","26.29","249",2019,"283"
"capitalbikeshare","Radford St & Osage St",31908,"38.828437","-77.086031","23","23.77","595",2019,"444"
"capitalbikeshare","Randle Circle & Minnesota Ave SE",31702,"38.878","-76.9607","1","32.30","138",2019,"195"
"capitalbikeshare","Reston Pkwy & Spectrum Dr",32225,"38.964208","-77.35428","11","29.20","127",2019,"119"
"capitalbikeshare","Reston Regional Library",32211,"38.962095","-77.358815","9","29.70","64",2019,"71"
"capitalbikeshare","Reston Town Center Transit Station",32214,"38.957037","-77.359718","7","17.55","1587",2019,"1450"
"capitalbikeshare","Reston YMCA",32219,"38.955314","-77.368416","12","43.34","281",2019,"277"
"capitalbikeshare","Rhode Island Ave & 39th St / Brentwood Arts Exchange",32413,"38.939271","-76.955047","7","42.19","275",2019,"304"
"capitalbikeshare","Rhode Island Ave Metro",31516,"38.920682","-76.995876","9","18.40","4576",2019,"4570"
"capitalbikeshare","Rhode Island Ave & V St NE",31513,"38.918155","-77.004746","14","15.34","5880",2019,"1942"
"capitalbikeshare","Rhode Island & Connecticut Ave NW",31239,"38.905996","-77.039802","14","14.51","13790",2019,"15888"
"capitalbikeshare","Rhode Island & Montana Ave NE",31526,"38.9243","-76.9859","11","16.75","769",2019,"523"
"capitalbikeshare","Rhodes St & 16th St N",31018,"38.892164","-77.079375","5","13.29","2451",2019,"1923"
"capitalbikeshare","Riggs Rd & East West Hwy",32414,"38.9725","-76.9807","6","50.17","181",2019,"224"
"capitalbikeshare","Riverdale Park Town Center",32421,"38.962119","-76.935578","1","22.53","106",2019,"158"
"capitalbikeshare","River Rd & Landy Ln",32046,"38.964992","-77.103381","8","30.70","2803",2019,"2769"
"capitalbikeshare","Rockville Metro East",32044,"39.085394","-77.145803","10","26.24","296",2019,"305"
"capitalbikeshare","Rockville Metro West",32047,"39.084379","-77.146866","12","22.38","490",2019,"290"
"capitalbikeshare","Rockville Pike & Meeting St",32083,"39.050539","-77.115212","14","20.21","549",2019,"558"
"capitalbikeshare","Rockville Pike & Old Georgetown Rd",32077,"39.049765","-77.11368","9","24.20","286",2019,"282"
"capitalbikeshare","Rolfe St & 9th St S",31075,"38.866471","-77.076131","5","22.78","1015",2019,"833"
"capitalbikeshare","Roosevelt Island",31062,"38.896553","-77.06714","1","33.42","6239",2019,"6390"
"capitalbikeshare","Rosedale Rec Center",31658,"38.897808","-76.979634","10","16.01","3532",2019,"3467"
"capitalbikeshare","Rosslyn Metro / Wilson Blvd & Ft Myer Dr",31015,"38.8946","-77.072305","4","21.03","4288",2019,"7167"
"capitalbikeshare","Royal St & Wilkes St",31903,"38.799267","-77.0447","4","26.83","1422",2019,"1982"
"capitalbikeshare","Saint Asaph St & Madison St",31097,"38.812718","-77.044097","5","18.87","2322",2019,"2568"
"capitalbikeshare","Saint Asaph St & Pendleton  St",31043,"38.810743","-77.044664","4","12.03","1813",2019,"1913"
"capitalbikeshare","S Arlington Mill Dr & Campbell Ave",31060,"38.84232","-77.089555","5","25.34","2431",2019,"2606"
"capitalbikeshare","S George Mason & Four Mile Run Dr",31063,"38.852248","-77.105022","4","27.96","672",2019,"818"
"capitalbikeshare","S Glebe Rd & Potomac Ave",31010,"38.8426","-77.0502","6","20.78","3069",2019,"3177"
"capitalbikeshare","Shady Grove Hospital",32042,"39.097636","-77.196636","15","14.42","39",2019,"36"
"capitalbikeshare","Shady Grove Metro East",32067,"39.121327","-77.164969","15","7.47","899",2019,"1044"
"capitalbikeshare","Shady Grove Metro West",32045,"39.119765","-77.166093","17","14.26","1265",2019,"1389"
"capitalbikeshare","Shirlington Transit Center / Quincy St & Randolph St",31076,"38.839912","-77.087083","10","32.41","756",2019,"1051"
"capitalbikeshare","Silver Spring Metro / Colesville Rd & Wayne Ave",32012,"38.994896","-77.029532","12","23.89","1260",2019,"1104"
"capitalbikeshare","Silver Spring Transit Center - Top Level",32034,"38.994035","-77.030371","13","18.46","1031",2019,"778"
"capitalbikeshare","Sligo Ave & Carroll Ln",32058,"38.990874","-77.016311","9","13.13","761",2019,"618"
"capitalbikeshare","S Maple Ave & S Washington St",32607,"38.87972","-77.178408","9","37.15","370",2019,"438"
"capitalbikeshare","Smithsonian-National Mall / Jefferson Dr & 12th St SW",31248,"38.888767","-77.02858","16","38.50","31474",2019,"32994"
"capitalbikeshare","South Capitol & Atlantic St SW",31811,"38.831516","-77.008133","11","61.88","187",2019,"203"
"capitalbikeshare","Southern Ave Metro",32409,"38.840107","-76.9753","13","51.63","48",2019,"32"
"capitalbikeshare","Spring Hill Metro",32200,"38.929261","-77.240654","5","27.00","165",2019,"172"
"capitalbikeshare","Spring St & 2nd Ave",32050,"38.997653","-77.034499","15","42.50","294",2019,"233"
"capitalbikeshare","Stanton Square SE",31822,"38.855004","-76.984512","14","10.87","340",2019,"216"
"capitalbikeshare","State Theatre / Park Pl & N Washington St",32601,"38.882746","-77.170032","8","16.66","270",2019,"272"
"capitalbikeshare","Sunset Hills & Old Reston Ave",32213,"38.955079","-77.351649","11","27.99","685",2019,"680"
"capitalbikeshare","Sunset Hills Rd & Discovery Square",32217,"38.95534","-77.357611","8","16.59","430",2019,"409"
"capitalbikeshare","Sunset Hills Rd & Isaac Newton Square",32220,"38.951443","-77.340377","1","29.05","1302",2019,"1353"
"capitalbikeshare","Takoma Metro",31408,"38.975219","-77.016855","8","10.91","5889",2019,"4999"
"capitalbikeshare","Takoma Park Rec Center",32059,"38.98265","-76.988311","5","37.64","134",2019,"230"
"capitalbikeshare","Tanger Outlets",32415,"38.7968","-77.0026","4","54.55","570",2019,"506"
"capitalbikeshare","Temporary Rd & Old Reston Ave",32218,"38.960084","-77.353414","12","25.62","470",2019,"436"
"capitalbikeshare","Tenleytown / Wisconsin Ave & Albemarle St NW",31303,"38.947607","-77.079382","3","14.41","6201",2019,"3327"
"capitalbikeshare","The Mall at Prince Georges",32422,"38.968842","-76.954171","13","20.76","126",2019,"87"
"capitalbikeshare","Thomas Circle",31241,"38.9059","-77.0325","13","13.64","28316",2019,"24646"
"capitalbikeshare","TJ Cmty Ctr / 2nd St & S Old Glebe Rd",31074,"38.869418","-77.095596","3","16.23","1586",2019,"1629"
"capitalbikeshare","Towers Crescent Dr & Tysons One Pl",32222,"38.915246","-77.220157","6","30.21","219",2019,"143"
"capitalbikeshare","Town Center Pkwy & Bowman Towne Dr",32210,"38.962524","-77.361902","10","46.51","147",2019,"187"
"capitalbikeshare","Town Center Pkwy & Sunset Hills Rd",32224,"38.955171","-77.363094","10","21.24","446",2019,"459"
"capitalbikeshare","Traville Gateway Dr & Gudelsky Dr",32005,"39.093783","-77.202501","13","38.36","72",2019,"82"
"capitalbikeshare","Trinidad Rec Center",31525,"38.906299","-76.983221","9","16.69","1479",2019,"1016"
"capitalbikeshare","Troy St & 26th St S",31056,"38.847977","-77.075104","5","22.55","1134",2019,"1198"
"capitalbikeshare","Twinbrook Metro",32074,"39.062041","-77.120776","10","15.18","732",2019,"612"
"capitalbikeshare","Tysons Corner Station",32204,"38.920939","-77.222115","8","6.76","1977",2019,"1795"
"capitalbikeshare","Tysons One Pl & Chain Bridge Rd",32203,"38.919475","-77.221179","6","29.82","271",2019,"269"
"capitalbikeshare","Tysons West Transit Center",32208,"38.932636","-77.231825","0","40.98","77",2019,"105"
"capitalbikeshare","Union Market",31517,"38.907908","-76.99707","8","17.56","8469",2019,"9495"
